Week,Player,Team,Against,Pos,Yds,TD,Int,Yds,TD,Rec,Yds,TD,TD,FumTD,2PT,Lost,Points
7,Brandon Aiyuk,SF,KC,WR,-,-,-,-,-,7,82,-,-,-,-,-,15.2
7,P.J. Walker,CAR,TB,QB,177,2,-,-,-,-,-,-,-,-,-,-,15.08
7,Darius Slayton,NYG,JAX,WR,-,-,-,-,-,3,58,1,-,-,-,-,14.8
7,Damiere Byrd,ATL,CIN,WR,-,-,-,-,-,1,75,1,-,-,-,-,14.5
7,Kalif Raymond,DET,DAL,WR,-,-,-,20,-,5,75,-,-,-,-,-,14.5
7,Taylor Heinicke,WAS,GB,QB,201,2,1,4,-,-,-,-,-,-,-,-,14.44
7,Tee Higgins,CIN,ATL,WR,-,-,-,-,-,5,93,-,-,-,-,-,14.3
7,Tyreek Hill,MIA,PIT,WR,-,-,-,-,-,7,72,-,-,-,-,-,14.2
7,David Njoku,CLE,BAL,TE,-,-,-,-,-,7,71,-,-,-,-,-,14.1
7,Marquez Valdes-Scantling,KC,SF,WR,-,-,-,-,-,3,111,-,-,-,-,-,14.1
7,Derek Carr,LV,HOU,QB,241,1,-,-1,-,-,-,-,-,-,-,-,13.54
7,Breece Hall,NYJ,DEN,RB,-,-,-,72,1,-,-,-,-,-,-,-,13.2
7,Geno Smith,SEA,LAC,QB,210,2,1,7,-,-,-,-,-,-,-,1,13.1
7,Tony Pollard,DAL,DET,RB,-,-,-,83,-,2,26,-,-,-,-,-,12.9
7,Curtis Samuel,WAS,GB,WR,-,-,-,26,-,5,53,-,-,-,-,-,12.9
7,Jaylen Waddle,MIA,PIT,WR,-,-,-,-,-,4,88,-,-,-,-,-,12.8
7,Phillip Dorsett,HOU,LV,WR,-,-,-,-,-,2,45,1,-,-,-,-,12.5
7,Mack Hollins,LV,HOU,WR,-,-,-,-,-,2,44,1,-,-,-,-,12.4
7,Rashid Shaheed,NO,ARI,WR,-,-,-,-,-,1,53,1,-,-,-,-,12.3
7,Dak Prescott,DAL,DET,QB,207,1,-,-,-,-,-,-,-,-,-,-,12.28
7,David Montgomery,CHI,NE,RB,-,-,-,62,1,-,-,-,-,-,-,-,12.2
7,Marcus Mariota,ATL,CIN,QB,124,1,-,31,-,-,-,-,-,-,-,-,12.06
7,Tom Brady,TB,CAR,QB,290,-,-,1,-,-,-,-,-,-,-,-,11.7
7,Keaontay Ingram,ARI,NO,RB,-,-,-,14,1,2,23,-,-,-,-,-,11.7
7,Chris Godwin,TB,CAR,WR,-,-,-,2,-,7,43,-,-,-,-,-,11.5
7,Allen Lazard,GB,WAS,WR,-,-,-,-,-,6,55,-,-,-,-,-,11.5
7,Tyler Lockett,SEA,LAC,WR,-,-,-,-,-,7,45,-,-,-,-,-,11.5
7,Jakobi Meyers,NE,CHI,WR,-,-,-,-,-,2,34,1,-,-,-,-,11.4
7,Gerald Everett,LAC,SEA,TE,-,-,-,-,-,5,63,-,-,-,-,-,11.3
7,Dare Ogunbowale,HOU,LV,RB,-,-,-,8,-,5,54,-,-,-,-,-,11.2
7,Greg Dulcich,DEN,NYJ,TE,-,-,-,-,-,6,51,-,-,-,-,-,11.1
7,Donovan Peoples-Jones,CLE,BAL,WR,-,-,-,-,-,6,71,-,-,-,-,1,11.1
7,Tyler Allgeier,ATL,CIN,RB,-,-,-,50,1,-,-,-,-,-,-,-,11
7,Najee Harris,PIT,MIA,RB,-,-,-,65,-,3,15,-,-,-,-,-,11
7,Wan'Dale Robinson,NYG,JAX,WR,-,-,-,-,-,6,50,-,-,-,-,-,11
7,Tre'uan Smith,NO,ARI,WR,-,-,-,-,-,5,59,-,-,-,-,-,10.9
7,Hayden Hurst,CIN,ATL,TE,-,-,-,-,-,6,48,-,-,-,-,-,10.8
7,Zay Jones,JAX,NYG,WR,-,-,-,14,-,4,54,-,-,-,-,-,10.8
7,Evan Engram,JAX,NYG,TE,-,-,-,-,-,4,67,-,-,-,-,-,10.7
7,Lamar Jackson,BAL,CLE,QB,120,-,-,59,-,-,-,-,-,-,-,-,10.7
7,CeeDee Lamb,DAL,DET,WR,-,-,-,-4,-,4,70,-,-,-,-,-,10.6
7,Brian Robinson,WAS,GB,RB,-,-,-,73,-,2,13,-,-,-,-,-,10.6
7,Amari Cooper,CLE,BAL,WR,-,-,-,-,-,3,74,-,-,-,-,-,10.4
7,Cade Otton,TB,CAR,TE,-,-,-,-,-,4,64,-,-,-,-,-,10.4
7,Latavius Murray,DEN,NYJ,RB,-,-,-,24,1,2,-1,-,-,-,-,-,10.3
7,Kenny Pickett,PIT,MIA,QB,257,1,3,20,-,-,-,-,-,-,-,-,10.28
7,Jacoby Brissett,CLE,BAL,QB,258,-,-,18,-,-,-,-,-,-,-,1,10.12
7,Taysom Hill,NO,ARI,TE,48,-,-,9,-,1,3,1,-,-,-,-,10.12
7,Chris Moore,HOU,LV,WR,-,-,-,-,-,2,20,1,-,-,-,-,10
7,Matt Ryan,IND,TEN,QB,243,1,2,2,-,-,-,-,-,-,-,-,9.92
7,Dalton Schultz,DAL,DET,TE,-,-,-,-,-,5,49,-,-,-,-,-,9.9
7,Tommy Tremble,CAR,TB,TE,-,-,-,-,-,1,29,1,-,-,-,-,9.9
7,Jordan Akins,HOU,LV,TE,-,-,-,-,-,3,68,-,-,-,-,-,9.8
7,DeVante Parker,NE,CHI,WR,-,-,-,-,-,3,68,-,-,-,-,-,9.8
7,Michael Pittman,IND,TEN,WR,-,-,-,-,-,6,58,-,-,-,-,1,9.8
7,Marvin Jones,JAX,NYG,WR,-,-,-,-,-,4,57,-,-,-,-,-,9.7
7,Brock Wright,DET,DAL,TE,-,-,-,-,-,4,57,-,-,-,-,-,9.7
7,Diontae Johnson,PIT,MIA,WR,-,-,-,3,-,5,42,-,-,-,-,-,9.5
7,Michael Carter,NYJ,DEN,RB,-,-,-,29,-,2,45,-,-,-,-,-,9.4
7,Deebo Samuel,SF,KC,WR,-,-,-,2,-,5,42,-,-,-,-,-,9.4
7,Nyheim Hines,BUF,Bye,RB,-,-,-,2,-,5,41,-,-,-,-,-,9.3
7,Clyde Edwards-Helaire,KC,SF,RB,-,-,-,32,1,-,-,-,-,-,-,-,9.2
7,Chase Claypool,CHI,NE,WR,-,-,-,-,-,5,41,-,-,-,-,-,9.1
7,T.J. Hockenson,MIN,Bye,TE,-,-,-,-,-,4,48,-,-,-,-,-,8.8
7,Equanimeous St. Brown,CHI,NE,WR,-,-,-,-,-,4,48,-,-,-,-,-,8.8
7,Brandin Cooks,HOU,LV,WR,-,-,-,-,-,4,46,-,-,-,-,-,8.6
7,Austin Hooper,TEN,IND,TE,-,-,-,-,-,3,56,-,-,-,-,-,8.6
7,Will Dissly,SEA,LAC,TE,-,-,-,-,-,4,45,-,-,-,-,-,8.5
7,Peyton Hendershot,DAL,DET,TE,-,-,-,-,-,2,5,1,-,-,-,-,8.5
7,Hunter Renfrow,LV,HOU,WR,-,-,-,-,-,3,55,-,-,-,-,-,8.5
7,Darnell Mooney,CHI,NE,WR,-,-,-,-,-,3,53,-,-,-,-,-,8.3
7,Rashod Bateman,BAL,CLE,WR,-,-,-,-,-,4,42,-,-,-,-,-,8.2
7,Christian McCaffrey,SF,KC,RB,-,-,-,38,-,2,24,-,-,-,-,-,8.2
7,Noah Brown,DAL,DET,WR,-,-,-,-,-,5,50,-,-,-,-,1,8
7,Russell Gage,TB,CAR,WR,-,-,-,-,-,4,39,-,-,-,-,-,7.9
7,Brett Rypien,DEN,NYJ,QB,225,-,1,9,-,-,-,-,-,-,-,-,7.9
7,Kareem Hunt,CLE,BAL,RB,-,-,-,4,1,1,4,-,-,-,-,-,7.8
7,Greg Dortch,ARI,NO,WR,-,-,-,1,-,1,5,1,-,-,-,-,7.6
7,Trent Sherfield,MIA,PIT,WR,-,-,-,-,-,3,44,-,-,-,-,-,7.4
7,Justin Watson,KC,SF,WR,-,-,-,-,-,1,4,1,-,-,-,-,7.4
7,Kevin White,NO,ARI,WR,-,-,-,-,-,1,64,-,-,-,-,-,7.4
7,Jamaal Williams,DET,DAL,RB,-,-,-,79,-,1,4,-,-,-,-,1,7.3
7,Zach Wilson,NYJ,DEN,QB,121,-,-,24,-,-,-,-,-,-,-,-,7.24
7,Braxton Berrios,NYJ,DEN,WR,-,-,-,27,-,3,15,-,-,-,-,-,7.2
7,Melvin Gordon,KC,SF,RB,-,-,-,33,-,2,17,-,-,-,-,-,7
7,Rex Burkhead,HOU,LV,RB,-,-,-,8,-,5,11,-,-,-,-,-,6.9
7,Jerick McKinnon,KC,SF,RB,-,-,-,12,-,2,36,-,-,-,-,-,6.8
7,DeAndre Carter,LAC,SEA,WR,-,-,-,-,-,3,37,-,-,-,-,-,6.7
7,Alec Pierce,IND,TEN,WR,-,-,-,-,-,3,37,-,-,-,-,-,6.7
7,Kyle Juszczyk,SF,KC,RB,-,-,-,-,-,3,34,-,-,-,-,-,6.4
7,Garrett Wilson,NYJ,DEN,WR,-,-,-,-,-,4,24,-,-,-,-,-,6.4
7,Nico Collins,HOU,LV,WR,-,-,-,-,-,3,33,-,-,-,-,-,6.3
7,Tyler Conklin,NYJ,DEN,TE,-,-,-,-,-,4,22,-,-,-,-,-,6.2
7,Devin Duvernay,BAL,CLE,WR,-,-,-,-,-,2,42,-,-,-,-,-,6.2
7,Robert Tonyan,GB,WAS,TE,-,-,-,-,-,3,32,-,-,-,-,-,6.2
7,DeeJay Dallas,SEA,LAC,RB,-,-,-,35,-,2,6,-,-,-,-,-,6.1
7,Zach Ertz,ARI,NO,TE,-,-,-,-,-,2,21,-,-,-,1,-,6.1
7,Olamide Zaccheaus,ATL,CIN,WR,-,-,-,-,-,3,31,-,-,-,-,-,6.1
7,Craig Reynolds,DET,DAL,RB,-,-,-,12,-,3,18,-,-,-,-,-,6
7,Foster Moreau,LV,HOU,TE,-,-,-,-,-,3,28,-,-,-,-,-,5.8
7,Armani Rogers,WAS,GB,QB,-,-,-,-,-,3,28,-,-,-,-,-,5.8
7,Mike Gesicki,MIA,PIT,TE,-,-,-,-,-,3,27,-,-,-,-,-,5.7
7,Sammy Watkins,GB,WAS,WR,-,-,-,-,-,2,36,-,-,-,-,-,5.6
7,Robert Woods,TEN,IND,WR,-,-,-,-,-,3,26,-,-,-,-,-,5.6
7,Jeff Wilson,MIA,PIT,RB,-,-,-,54,-,-,-,-,-,-,-,-,5.4
7,Courtland Sutton,DEN,NYJ,WR,-,-,-,-,-,3,23,-,-,-,-,-,5.3
7,Bailey Zappe,NE,CHI,QB,185,1,2,-1,-,-,-,-,-,-,-,1,5.3
7,Cody Hollister,TEN,IND,WR,-,-,-,-,-,2,32,-,-,-,-,-,5.2
7,Mark Ingram,NO,ARI,RB,-,-,-,6,-,3,16,-,-,-,-,-,5.2
7,Cole Kmet,CHI,NE,TE,-,-,-,-,-,2,32,-,-,-,-,-,5.2
7,Terrace Marshall Jr.,CAR,TB,WR,-,-,-,-,-,2,31,-,-,-,-,-,5.1
7,Leonard Fournette,TB,CAR,RB,-,-,-,19,-,2,7,-,-,-,-,-,4.6
7,Jauan Jennings,SF,KC,WR,-,-,-,-,-,2,24,-,-,-,-,-,4.4
7,Jaylen Warren,PIT,MIA,RB,-,-,-,7,-,2,17,-,-,-,-,-,4.4
7,Matt Breida,NYG,JAX,RB,-,-,-,19,-,1,14,-,-,-,-,-,4.3
7,Isiah Pacheco,KC,SF,RB,-,-,-,43,-,-,-,-,-,-,-,-,4.3
7,Rachaad White,TB,CAR,RB,-,-,-,24,-,1,8,-,-,-,-,-,4.2
7,Rondale Moore,ARI,NO,WR,-,-,-,-,-,1,31,-,-,-,-,-,4.1
7,Chris Myarick,NYG,JAX,TE,-,-,-,-,-,2,21,-,-,-,-,-,4.1
7,Dante Pettis,CHI,NE,WR,-,-,-,29,-,1,2,-,-,-,-,-,4.1
7,Eric Tomlinson,DEN,NYJ,TE,-,-,-,-,-,2,21,-,-,-,-,-,4.1
7,Marquez Callaway,NO,ARI,WR,-,-,-,-,-,2,20,-,-,-,-,-,4
7,Patrick Ricard,BAL,CLE,RB,-,-,-,-,-,2,20,-,-,-,-,-,4
7,Kyle Pitts,ATL,CIN,TE,-,-,-,-,-,3,9,-,-,-,-,-,3.9
7,Ryan Tannehill,TEN,IND,QB,132,-,-,6,-,-,-,-,-,-,-,1,3.88
7,Colby Parkinson,SEA,LAC,TE,-,-,-,-,-,1,28,-,-,-,-,-,3.8
7,Harrison Bryant,CLE,BAL,TE,-,-,-,-,-,2,15,-,-,-,-,-,3.5
7,Dan Arnold,JAX,NYG,TE,-,-,-,-,-,1,24,-,-,-,-,-,3.4
7,Tom Kennedy,DET,DAL,WR,-,-,-,-,-,2,14,-,-,-,-,-,3.4
7,Mitchell Wilcox,CIN,ATL,TE,-,-,-,-,-,2,14,-,-,-,-,-,3.4
7,Keenan Allen,LAC,SEA,WR,-,-,-,-,-,2,11,-,-,-,-,-,3.1
7,David Sills,NYG,JAX,WR,-,-,-,-,-,1,19,-,-,-,-,-,2.9
7,Tyquan Thornton,NE,CHI,WR,-,-,-,-,-,1,19,-,-,-,-,-,2.9
7,KJ Hamler,DEN,NYJ,WR,-,-,-,14,-,1,4,-,-,-,-,-,2.8
7,Ko Kieft,TB,CAR,TE,-,-,-,-,-,1,18,-,-,-,-,-,2.8
7,Samaje Perine,CIN,ATL,RB,-,-,-,-,-,2,8,-,-,-,-,-,2.8
7,Ameer Abdullah,LV,HOU,RB,-,-,-,-,-,2,7,-,-,-,-,-,2.7
7,Isaiah Likely,BAL,CLE,TE,-,-,-,-,-,1,16,-,-,-,-,-,2.6
7,Scott Miller,TB,CAR,WR,-,-,-,-,-,2,6,-,-,-,-,-,2.6
7,N'Keal Harry,CHI,NE,WR,-,-,-,-,-,1,14,-,-,-,-,-,2.4
7,Kendall Hinton,DEN,NYJ,WR,-,-,-,-,-,1,14,-,-,-,-,-,2.4
7,Daniel Bellinger,NYG,JAX,TE,-,-,-,-,-,1,13,-,-,-,-,-,2.3
7,Mike Boone,DEN,NYJ,RB,-,-,-,23,-,-,-,-,-,-,-,-,2.3
7,Sony Michel,LAC,SEA,RB,-,-,-,5,-,1,8,-,-,-,-,-,2.3
7,Hunter Henry,NE,CHI,TE,-,-,-,-,-,1,12,-,-,-,-,-,2.2
7,Caleb Huntley,ATL,CIN,RB,-,-,-,22,-,-,-,-,-,-,-,-,2.2
7,DK Metcalf,SEA,LAC,WR,-,-,-,-,-,1,12,-,-,-,-,-,2.2
7,Cam Sims,WAS,GB,WR,-,-,-,-,-,1,12,-,-,-,-,-,2.2
7,Zach Gentry,PIT,MIA,TE,-,-,-,-,-,2,-,-,-,-,-,-,2
7,Noah Gray,KC,SF,TE,-,-,-,-,-,1,10,-,-,-,-,-,2
7,Damien Harris,NE,CHI,RB,-,-,-,8,-,1,2,-,-,-,-,-,2
7,DJ Turner,LV,HOU,WR,-,-,-,20,-,-,-,-,-,-,-,-,2
7,Ty Johnson,NYJ,DEN,RB,-,-,-,3,-,1,6,-,-,-,-,-,1.9
7,Drake London,ATL,CIN,WR,-,-,-,-,-,1,9,-,-,-,-,-,1.9
7,Jody Fortson,KC,SF,TE,-,-,-,-,-,1,8,-,-,-,-,-,1.8
7,Josh Reynolds,DET,DAL,WR,-,-,-,-,-,1,8,-,-,-,-,-,1.8
7,Kyle Rudolph,TB,CAR,TE,-,-,-,-,-,1,8,-,-,-,-,-,1.8
7,Laviska Shenault Jr.,CAR,TB,WR,-,-,-,-,-,1,8,-,-,-,-,-,1.8
7,David Bell,CLE,BAL,WR,-,-,-,-,-,1,7,-,-,-,-,-,1.7
7,Chase Edmonds,DEN,NYJ,RB,-,-,-,17,-,-,-,-,-,-,-,-,1.7
7,Noah Fant,SEA,LAC,TE,-,-,-,-,-,1,7,-,-,-,-,-,1.7
7,Jake Ferguson,DAL,DET,TE,-,-,-,-,-,1,7,-,-,-,-,-,1.7
7,Tim Jones,JAX,NYG,WR,-,-,-,-,-,1,7,-,-,-,-,-,1.7
7,Kylen Granson,IND,TEN,TE,-,-,-,-,-,1,6,-,-,-,-,-,1.6
7,Connor Heyward,PIT,MIA,TE,-,-,-,-,-,1,6,-,-,-,-,-,1.6
7,Jared Goff,DET,DAL,QB,228,-,2,4,-,-,-,-,-,-,-,2,1.52
7,AJ Dillon,GB,WAS,RB,-,-,-,15,-,-,-,-,-,-,-,-,1.5
7,Ryan Griffin,CHI,NE,TE,-,-,-,-,-,1,5,-,-,-,-,-,1.5
7,Hassan Haskins,TEN,IND,RB,-,-,-,-,-,1,5,-,-,-,-,-,1.5
7,Jason Moore,LAC,SEA,WR,-,-,-,-,-,1,5,-,-,-,-,-,1.5
7,C.J. Uzomah,NYJ,DEN,TE,-,-,-,-,-,1,5,-,-,-,-,-,1.5
7,Dax Milne,WAS,GB,WR,-,-,-,-,-,1,4,-,-,-,-,-,1.4
7,Denzel Mims,NYJ,DEN,WR,-,-,-,-,-,1,4,-,-,-,-,-,1.4
7,Amari Rodgers,HOU,LV,WR,-,-,-,-,-,2,14,-,-,-,-,1,1.4
7,Jonnu Smith,NE,CHI,TE,-,-,-,-,-,1,4,-,-,-,-,-,1.4
7,Amon-Ra St. Brown,DET,DAL,WR,-,-,-,-,-,1,4,-,-,-,-,-,1.4
7,Samori Toure,GB,WAS,WR,-,-,-,-,-,1,4,-,-,-,-,-,1.4
7,Jelani Woods,IND,TEN,TE,-,-,-,-,-,1,4,-,-,-,-,-,1.4
7,Mason Kinsey,TEN,IND,WR,-,-,-,-,-,1,3,-,-,-,-,-,1.3
7,Ian Thomas,CAR,TB,TE,-,-,-,-,-,1,3,-,-,-,-,-,1.3
7,Richie James,NYG,JAX,WR,-,-,-,-,-,1,2,-,-,-,-,-,1.2
7,Jaelon Darden,TB,CAR,WR,-,-,-,-,-,1,1,-,-,-,-,-,1.1
7,Mac Jones,NE,CHI,QB,13,-,1,24,-,-,-,-,-,-,-,-,0.92
7,Trestan Ebner,CHI,NE,RB,-,-,-,8,-,-,-,-,-,-,-,-,0.8
7,Brock Purdy,SF,KC,QB,66,-,1,1,-,-,-,-,-,-,-,-,0.74
7,JaMycal Hasty,JAX,NYG,RB,-,-,-,6,-,-,-,-,-,-,-,-,0.6
7,Justice Hill,BAL,CLE,RB,-,-,-,26,-,-,-,-,-,-,-,1,0.6
7,Michael Bandy,LAC,SEA,WR,-,-,-,-,-,1,-5,-,-,-,-,-,0.5
7,Kenyan Drake,BAL,CLE,RB,-,-,-,5,-,-,-,-,-,-,-,-,0.5
7,Mark Andrews,BAL,CLE,TE,-,-,-,4,-,-,-,-,-,-,-,-,0.4
7,Tyrion Davis-Price,SF,KC,RB,-,-,-,4,-,-,-,-,-,-,-,-,0.4
7,D'Wayne Eskridge,SEA,LAC,WR,-,-,-,4,-,-,-,-,-,-,-,-,0.4
7,Dontrell Hilliard,TEN,IND,RB,-,-,-,4,-,-,-,-,-,-,-,-,0.4
7,J.D. McKissic,WAS,GB,RB,-,-,-,4,-,-,-,-,-,-,-,-,0.4
7,Avery Williams,ATL,CIN,RB,-,-,-,4,-,-,-,-,-,-,-,-,0.4
7,Deon Jackson,IND,TEN,RB,-,-,-,3,-,-,-,-,-,-,-,-,0.3
7,KaVontae Turpin,DAL,DET,WR,-,-,-,3,-,-,-,-,-,-,-,-,0.3
7,Justin Jackson,DET,DAL,RB,-,-,-,2,-,-,-,-,-,-,-,-,0.2
7,Montrell Washington,DEN,NYJ,WR,-,-,-,2,-,-,-,-,-,-,-,-,0.2
7,Zamir White,LV,HOU,RB,-,-,-,2,-,-,-,-,-,-,-,-,0.2
