Week,Player,Team,Against,Pos,Yds,TD,Int,Yds,TD,Rec,Yds,TD,TD,FumTD,2PT,Lost,Points
11,Dawson Knox,BUF,CLE,TE,-,-,-,-,-,7,70,-,-,-,-,-,14
11,Richie James,NYG,DET,WR,-,-,-,-,-,3,48,1,-,-,-,-,13.8
11,DeVonta Smith,PHI,IND,WR,-,-,-,-,-,6,78,-,-,-,-,-,13.8
11,Juwan Johnson,NO,LA,TE,-,-,-,-,-,3,47,1,-,-,-,-,13.7
11,Darius Slayton,NYG,DET,WR,-,-,-,-,-,5,86,-,-,-,-,-,13.6
11,Michael Pittman,IND,PHI,WR,-,-,-,-,-,6,75,-,-,-,-,-,13.5
11,James Conner,ARI,SF,RB,-,-,-,42,1,2,12,-,-,-,-,-,13.4
11,Randall Cobb,GB,TEN,WR,-,-,-,-,-,6,73,-,-,-,-,-,13.3
11,Antonio Gibson,WAS,HOU,RB,-,-,-,72,-,3,31,-,-,-,-,-,13.3
11,Tutu Atwell,LA,NO,WR,-,-,-,-,-,1,62,1,-,-,-,-,13.2
11,Trenton Irwin,CIN,PIT,WR,-,-,-,-,-,3,42,1,-,-,-,-,13.2
11,Courtland Sutton,DEN,LV,WR,-,-,-,-,-,5,80,-,-,-,-,-,13
11,Alvin Kamara,NO,LA,RB,-,-,-,42,-,4,47,-,-,-,-,-,12.9
11,Darnell Mooney,CHI,ATL,WR,-,-,-,-,-,4,29,1,-,-,-,-,12.9
11,Robert Woods,TEN,GB,WR,-,-,-,-,-,6,69,-,-,-,-,-,12.9
11,Josh Allen,BUF,CLE,QB,197,1,-,7,-,-,-,-,-,-,-,-,12.58
11,Keenan Allen,LAC,KC,WR,-,-,-,-,-,5,94,-,-,-,-,1,12.4
11,Mark Andrews,BAL,CAR,TE,-,-,-,-,-,6,63,-,-,-,-,-,12.3
11,Jarvis Landry,NO,LA,WR,-,-,-,-,-,3,33,1,-,-,-,-,12.3
11,D'Andre Swift,DET,NYG,RB,-,-,-,20,1,3,12,-,-,-,-,-,12.2
11,Melvin Gordon,KC,LAC,RB,-,-,-,31,-,5,39,-,-,-,-,-,12
11,Cordarrelle Patterson,ATL,CHI,RB,-,-,-,52,-,2,7,-,1,-,-,1,11.9
11,Gabe Davis,BUF,CLE,WR,-,-,-,-,-,5,68,-,-,-,-,-,11.8
11,Parris Campbell,IND,PHI,WR,-,-,-,-,-,5,67,-,-,-,-,-,11.7
11,Logan Thomas,WAS,HOU,TE,-,-,-,-,-,5,65,-,-,-,-,-,11.5
11,Damien Harris,NE,NYJ,RB,-,-,-,65,-,2,28,-,-,-,-,-,11.3
11,Skyy Moore,KC,LAC,WR,-,-,-,-,-,5,63,-,-,-,-,-,11.3
11,Mack Hollins,LV,DEN,WR,-,-,-,-,-,6,52,-,-,-,-,-,11.2
11,Quez Watkins,PHI,IND,WR,-,-,-,-,-,2,31,1,-,-,-,-,11.1
11,Allen Lazard,GB,TEN,WR,-,-,-,-,-,5,57,-,-,-,-,-,10.7
11,Isiah Pacheco,KC,LAC,RB,-,-,-,107,-,-,-,-,-,-,-,-,10.7
11,Russell Wilson,DEN,LV,QB,247,-,-,8,-,-,-,-,-,-,-,-,10.68
11,Terrace Marshall Jr.,CAR,BAL,WR,-,-,-,-,-,3,76,-,-,-,-,-,10.6
11,Mac Jones,NE,NYJ,QB,246,-,-,3,-,-,-,-,-,-,-,-,10.14
11,Brandin Cooks,HOU,WAS,WR,-,-,-,-,-,3,70,-,-,-,-,-,10
11,A.J. Green,ARI,SF,WR,-,-,-,-,-,5,50,-,-,-,-,-,10
11,Matt Breida,NYG,DET,RB,-,-,-,13,1,1,16,-,-,-,-,-,9.9
11,Nico Collins,HOU,WAS,WR,-,-,-,-,-,5,48,-,-,-,-,-,9.8
11,Curtis Samuel,WAS,HOU,WR,-,-,-,18,1,1,10,-,-,-,-,-,9.8
11,Davis Mills,HOU,WAS,QB,169,-,2,10,1,-,-,-,-,-,-,-,9.76
11,Nick Chubb,CLE,BUF,RB,-,-,-,19,-,3,48,-,-,-,-,-,9.7
11,Justin Watson,KC,LAC,WR,-,-,-,-,-,3,67,-,-,-,-,-,9.7
11,Terry McLaurin,WAS,HOU,WR,-,-,-,1,-,4,55,-,-,-,-,-,9.6
11,CeeDee Lamb,DAL,MIN,WR,-,-,-,-,-,5,45,-,-,-,-,-,9.5
11,Jakobi Meyers,NE,NYJ,WR,-,-,-,-,-,4,52,-,-,-,-,-,9.2
11,Joe Mixon,CIN,PIT,RB,-,-,-,20,-,3,42,-,-,-,-,-,9.2
11,A.J. Brown,PHI,IND,WR,-,-,-,-,-,5,60,-,-,-,-,1,9
11,Dontrell Hilliard,TEN,GB,RB,-,-,-,4,-,1,14,1,-,-,-,-,8.8
11,Kendall Hinton,DEN,LV,WR,-,-,-,-,-,3,57,-,-,-,-,-,8.7
11,Justin Jackson,DET,NYG,RB,-,-,-,66,-,1,11,-,-,-,-,-,8.7
11,Matt Ryan,IND,PHI,QB,213,-,-,1,-,-,-,-,-,-,-,-,8.62
11,James Cook,BUF,CLE,RB,-,-,-,86,-,-,-,-,-,-,-,-,8.6
11,Tyler Higbee,LA,NO,TE,-,-,-,-,-,4,45,-,-,-,-,-,8.5
11,Jonnu Smith,NE,NYJ,TE,-,-,-,5,-,4,40,-,-,-,-,-,8.5
11,T.J. Hockenson,MIN,DAL,TE,-,-,-,-,-,5,34,-,-,-,-,-,8.4
11,Harrison Bryant,CLE,BUF,TE,-,-,-,-,-,4,41,-,-,-,-,-,8.1
11,Taylor Heinicke,WAS,HOU,QB,191,-,-,2,-,-,-,-,-,-,-,-,7.84
11,Taysom Hill,NO,LA,TE,14,-,-,52,-,1,8,-,-,-,-,-,7.56
11,Tyler Allgeier,ATL,CHI,RB,-,-,-,55,-,1,9,-,-,-,-,-,7.4
11,Kareem Hunt,CLE,BUF,RB,-,-,-,32,-,2,22,-,-,-,-,-,7.4
11,Colt McCoy,ARI,SF,QB,218,-,1,6,-,-,-,-,-,-,-,-,7.32
11,Kenyan Drake,BAL,CAR,RB,-,-,-,46,-,2,7,-,-,-,-,-,7.3
11,Chris Moore,HOU,WAS,WR,-,-,-,3,-,5,20,-,-,-,-,-,7.3
11,Kyle Pitts,ATL,CHI,TE,-,-,-,-,-,3,43,-,-,-,-,-,7.3
11,Dalvin Cook,MIN,DAL,RB,-,-,-,72,-,-,-,-,-,-,-,-,7.2
11,Drake London,ATL,CHI,WR,-,-,-,-,-,1,2,1,-,-,-,-,7.2
11,Jody Fortson,KC,LAC,TE,-,-,-,-,-,2,51,-,-,-,-,-,7.1
11,Michael Gallup,DAL,MIN,WR,-,-,-,-,-,3,41,-,-,-,-,-,7.1
11,Van Jefferson,LA,NO,WR,-,-,-,-,-,3,41,-,-,-,-,-,7.1
11,Greg Dulcich,DEN,LV,TE,-,-,-,-,-,4,30,-,-,-,-,-,7
11,Kalif Raymond,DET,NYG,WR,-,-,-,7,-,3,33,-,-,-,-,-,7
11,Justice Hill,BAL,CAR,RB,-,-,-,30,-,3,8,-,-,-,-,-,6.8
11,Jared Goff,DET,NYG,QB,165,-,-,-1,-,-,-,-,-,-,-,-,6.5
11,Cole Kmet,CHI,ATL,TE,-,-,-,-,-,3,35,-,-,-,-,-,6.5
11,Bryce Perkins,LA,NO,QB,64,-,-,39,-,-,-,-,-,-,-,-,6.46
11,DeAndre Carter,LAC,KC,WR,-,-,-,-,-,3,33,-,-,-,-,-,6.3
11,Justin Jefferson,MIN,DAL,WR,-,-,-,-,-,3,33,-,-,-,-,-,6.3
11,David Bell,CLE,BUF,WR,-,-,-,-,-,4,22,-,-,-,-,-,6.2
11,Tyler Boyd,CIN,PIT,WR,-,-,-,-,-,2,42,-,-,-,-,-,6.2
11,Noah Brown,DAL,MIN,WR,-,-,-,-,-,2,42,-,-,-,-,-,6.2
11,Diontae Johnson,PIT,CIN,WR,-,-,-,1,-,4,21,-,-,-,-,-,6.2
11,Cam Akers,LA,NO,RB,-,-,-,61,-,-,-,-,-,-,-,-,6.1
11,Elijah Mitchell,SFO,ARI,RB,-,-,-,59,-,-,-,-,-,-,-,-,5.9
11,Gunner Olszewski,PIT,CIN,WR,-,-,-,-,-,2,39,-,-,-,-,-,5.9
11,Alec Pierce,IND,PHI,WR,-,-,-,-,-,3,28,-,-,-,-,-,5.8
11,Miles Sanders,PHI,IND,RB,-,-,-,47,-,1,1,-,-,-,-,-,5.8
11,Brian Robinson,WAS,HOU,RB,-,-,-,57,-,-,-,-,-,-,-,-,5.7
11,Zach Wilson,NYJ,NE,QB,77,-,-,26,-,-,-,-,-,-,-,-,5.68
11,Saquon Barkley,NYG,DET,RB,-,-,-,22,-,2,13,-,-,-,-,-,5.5
11,Malik Davis,DAL,MIN,RB,-,-,-,13,-,2,22,-,-,-,-,-,5.5
11,Denzel Mims,NYJ,NE,WR,-,-,-,-,-,2,35,-,-,-,-,-,5.5
11,Trey McBride,ARI,SF,TE,-,-,-,-,-,4,14,-,-,-,-,-,5.4
11,D.J. Moore,CAR,BAL,WR,-,-,-,-,-,3,24,-,-,-,-,-,5.4
11,Ian Thomas,CAR,BAL,TE,-,-,-,-,-,3,24,-,-,-,-,-,5.4
11,Kyren Williams,LA,NO,RB,-,-,-,36,-,1,8,-,-,-,-,-,5.4
11,Dalton Schultz,DAL,MIN,TE,-,-,-,-,-,3,22,-,-,-,-,-,5.2
11,Baker Mayfield,CAR,BAL,QB,196,-,2,12,-,-,-,-,-,-,-,-,5.04
11,Deon Jackson,IND,PHI,RB,-,-,-,7,-,4,3,-,-,-,-,-,5
11,Damiere Byrd,ATL,CHI,WR,-,-,-,-,-,2,29,-,-,-,-,-,4.9
11,Kenny Golladay,NYG,DET,WR,-,-,-,-,-,2,29,-,-,-,-,-,4.9
11,Hayden Hurst,CIN,PIT,TE,-,-,-,-,-,2,28,-,-,-,-,-,4.8
11,Nick Westbrook-Ikhine,TEN,GB,WR,-,-,-,-,-,2,28,-,-,-,-,-,4.8
11,Laviska Shenault Jr.,CAR,BAL,WR,-,-,-,-,-,4,7,-,-,-,-,-,4.7
11,Shi Smith,CAR,BAL,WR,-,-,-,-,-,4,26,-,-,-,-,1,4.6
11,Chuba Hubbard,CAR,BAL,RB,-,-,-,-,-,2,25,-,-,-,-,-,4.5
11,Adam Thielen,MIN,DAL,WR,-,-,-,-,-,2,25,-,-,-,-,-,4.5
11,Equanimeous St. Brown,CHI,ATL,WR,-,-,-,-,-,2,24,-,-,-,-,-,4.4
11,Foster Moreau,LV,DEN,TE,-,-,-,-,-,1,33,-,-,-,-,-,4.3
11,Isaiah Spiller,LAC,KC,RB,-,-,-,11,-,2,11,-,-,-,-,-,4.2
11,Adam Trautman,NO,LA,TE,-,-,-,-,-,3,12,-,-,-,-,-,4.2
11,Chigoziem Okonkwo,TEN,GB,TE,-,-,-,-,-,1,31,-,-,-,-,-,4.1
11,Lawrence Cager,NYG,DET,WR,-,-,-,-,-,2,20,-,-,-,-,-,4
11,Brock Wright,DET,NYG,TE,-,-,-,-,-,2,20,-,-,-,-,-,4
11,Isaiah Hodgins,NYG,DET,WR,-,-,-,-,-,3,29,-,-,-,-,1,3.9
11,DeVante Parker,NE,NYJ,WR,-,-,-,-,-,2,19,-,-,-,-,-,3.9
11,Robert Tonyan,GB,TEN,TE,-,-,-,-,-,2,19,-,-,-,-,-,3.9
11,Nelson Agholor,NE,NYJ,WR,-,-,-,-,-,2,18,-,-,-,-,-,3.8
11,Elijah Moore,NYJ,NE,WR,-,-,-,-,-,2,17,-,-,-,-,-,3.7
11,David Njoku,CLE,BUF,TE,-,-,-,-,-,2,17,-,-,-,-,-,3.7
11,K.J. Osborn,MIN,DAL,WR,-,-,-,-,-,2,17,-,-,-,-,-,3.7
11,Dameon Pierce,HOU,WAS,RB,-,-,-,8,-,2,9,-,-,-,-,-,3.7
11,Eric Saubert,DEN,LV,TE,-,-,-,-,-,2,16,-,-,-,-,-,3.6
11,Ameer Abdullah,LV,DEN,RB,-,-,-,-,-,3,5,-,-,-,-,-,3.5
11,Tyler Conklin,NYJ,NE,TE,-,-,-,-,-,2,15,-,-,-,-,-,3.5
11,Jake Ferguson,DAL,MIN,TE,-,-,-,-,-,2,15,-,-,-,-,-,3.5
11,Noah Gray,KC,LAC,TE,-,-,-,-,-,2,15,-,-,-,-,-,3.5
11,Brandon Powell,LA,NO,WR,-,-,-,-1,-,2,16,-,-,-,-,-,3.5
11,Raheem Blackshear,CAR,BAL,RB,-,-,-,-,-,2,14,-,-,-,-,-,3.4
11,AJ Dillon,GB,TEN,RB,-,-,-,13,-,1,10,-,-,-,-,-,3.3
11,Boston Scott,PHI,IND,RB,-,-,-,8,-,2,4,-,-,-,-,-,3.2
11,Garrett Wilson,NYJ,NE,WR,-,-,-,-,-,2,12,-,-,-,-,-,3.2
11,Olamide Zaccheaus,ATL,CHI,WR,-,-,-,13,-,1,9,-,-,-,-,-,3.2
11,Chase Claypool,CHI,ATL,WR,-,-,-,-,-,2,11,-,-,-,-,-,3.1
11,Keelan Cole,LV,DEN,WR,-,-,-,-,-,1,21,-,-,-,-,-,3.1
11,Hunter Henry,NE,NYJ,TE,-,-,-,-,-,1,20,-,-,-,-,-,3
11,Jordan Akins,HOU,WAS,TE,-,-,-,-,-,2,8,-,-,-,-,-,2.8
11,Zach Gentry,PIT,CIN,TE,-,-,-,-,-,2,8,-,-,-,-,-,2.8
11,Marquez Valdes-Scantling,KC,LAC,WR,-,-,-,-,-,1,18,-,-,-,-,-,2.8
11,Michael Carter,NYJ,NE,RB,-,-,-,19,-,1,-2,-,-,-,-,-,2.7
11,MyCole Pruitt,ATL,CHI,TE,-,-,-,-,-,1,17,-,-,-,-,-,2.7
11,Cam Sims,WAS,HOU,WR,-,-,-,-,-,1,17,-,-,-,-,-,2.7
11,Jahan Dotson,WAS,HOU,WR,-,-,-,3,-,1,13,-,-,-,-,-,2.6
11,Kylen Granson,IND,PHI,TE,-,-,-,-,-,1,16,-,-,-,-,-,2.6
11,Jalen Nailor,MIN,DAL,WR,-,-,-,-,-,1,15,-,-,-,-,-,2.5
11,Mike Williams,LAC,KC,WR,-,-,-,-,-,1,15,-,-,-,-,-,2.5
11,Mo Alie-Cox,IND,PHI,TE,-,-,-,-,-,1,14,-,-,-,-,-,2.4
11,D'Onta Foreman,CAR,BAL,RB,-,-,-,24,-,-,-,-,-,-,-,-,2.4
11,Jalen Reagor,MIN,DAL,WR,-,-,-,-,-,1,14,-,-,-,-,-,2.4
11,KhaDarel Hodge,ATL,CHI,WR,-,-,-,-,-,1,13,-,-,-,-,-,2.3
11,Tom Kennedy,DET,NYG,WR,-,-,-,-,-,1,13,-,-,-,-,-,2.3
11,Kirk Cousins,MIN,DAL,QB,105,-,-,-,-,-,-,-,-,-,-,1,2.2
11,Nick Mullens,MIN,DAL,QB,54,-,-,-,-,-,-,-,-,-,-,-,2.16
11,O.J. Howard,HOU,WAS,TE,-,-,-,-,-,1,9,-,-,-,-,-,1.9
11,Keaontay Ingram,ARI,SF,RB,-,-,-,19,-,-,-,-,-,-,-,-,1.9
11,Zach Pascal,PHI,IND,WR,-,-,-,-,-,1,9,-,-,-,-,-,1.9
11,Jaylen Warren,PIT,CIN,RB,-,-,-,-,-,1,9,-,-,-,-,-,1.9
11,Kendrick Bourne,NE,NYJ,WR,-,-,-,-,-,1,8,-,-,-,-,-,1.8
11,Alexander Mattison,MIN,DAL,RB,-,-,-,-,-,1,8,-,-,-,-,-,1.8
11,Johnny Mundt,MIN,DAL,TE,-,-,-,-,-,1,8,-,-,-,-,-,1.8
11,Rashid Shaheed,NO,LA,WR,-,-,-,-,-,1,8,-,-,-,-,-,1.8
11,Jalen Tolbert,DAL,MIN,WR,-,-,-,-,-,1,8,-,-,-,-,-,1.8
11,Devin Duvernay,BAL,CAR,WR,-,-,-,4,-,1,3,-,-,-,-,-,1.7
11,Jack Stoll,PHI,IND,TE,-,-,-,-,-,1,7,-,-,-,-,-,1.7
11,Maxx Williams,ARI,SF,TE,-,-,-,-,-,1,7,-,-,-,-,-,1.7
11,Marquez Callaway,NO,LA,WR,-,-,-,-,-,1,6,-,-,-,-,-,1.6
11,Caleb Huntley,ATL,CHI,RB,-,-,-,4,-,1,2,-,-,-,-,-,1.6
11,Kene Nwangwu,MIN,DAL,RB,-,-,-,1,-,1,5,-,-,-,-,-,1.6
11,Dare Ogunbowale,HOU,WAS,RB,-,-,-,-,-,1,5,-,-,-,-,-,1.5
11,Tyquan Thornton,NE,NYJ,WR,-,-,-,-,-,1,5,-,-,-,-,-,1.5
11,Brandon Bolden,LV,DEN,RB,-,-,-,-,-,1,4,-,-,-,-,-,1.4
11,Jordan Mason,SF,ARI,RB,-,-,-,14,-,-,-,-,-,-,-,-,1.4
11,Jerick McKinnon,KC,LAC,RB,-,-,-,24,-,1,-,-,-,-,-,1,1.4
11,Ben Skowronek,LA,NO,WR,-,-,-,-,-,1,4,-,-,-,-,-,1.4
11,Geoff Swaim,TEN,GB,TE,-,-,-,-,-,1,3,-,-,-,-,-,1.3
11,Cooper Rush,DAL,MIN,QB,31,-,-,-,-,-,-,-,-,-,-,-,1.24
11,Josh Oliver,BAL,CAR,TE,-,-,-,-,-,1,2,-,-,-,-,-,1.2
11,Isaiah Likely,BAL,CAR,TE,-,-,-,-,-,1,1,-,-,-,-,-,1.1
11,Trent Taylor,CIN,PIT,WR,-,-,-,-,-,1,1,-,-,-,-,-,1.1
11,Jakob Johnson,LV,DEN,RB,-,-,-,-,-,1,-,-,-,-,-,-,1
11,James Robinson,NYJ,NE,RB,-,-,-,10,-,-,-,-,-,-,-,-,1
11,Trace McSorley,ARI,SF,QB,59,-,1,6,-,-,-,-,-,-,-,-,0.96
11,Clyde Edwards-Helaire,KC,LAC,RB,-,-,-,9,-,-,-,-,-,-,-,-,0.9
11,Darrell Henderson,JAX,Bye,RB,-,-,-,9,-,-,-,-,-,-,-,-,0.9
11,Trestan Ebner,CHI,ATL,RB,-,-,-,8,-,-,-,-,-,-,-,-,0.8
11,Peyton Hendershot,DAL,MIN,TE,-,-,-,-,-,1,-2,-,-,-,-,-,0.8
11,Mike Davis,BAL,CAR,RB,-,-,-,-,-,1,-3,-,-,-,-,-,0.7
11,Zack Moss,IND,PHI,RB,-,-,-,7,-,-,-,-,-,-,-,-,0.7
11,Trayveon Williams,CIN,PIT,RB,-,-,-,7,-,-,-,-,-,-,-,-,0.7
11,Chase Edmonds,DEN,LV,RB,-,-,-,6,-,-,-,-,-,-,-,-,0.6
11,Ty Johnson,NYJ,NE,RB,-,-,-,4,-,-,-,-,-,-,-,-,0.4
11,Kyle Juszczyk,SF,ARI,RB,-,-,-,4,-,-,-,-,-,-,-,-,0.4
11,Patrick Ricard,BAL,CAR,RB,-,-,-,4,-,-,-,-,-,-,-,-,0.4
11,Zander Horvath,LAC,KC,RB,-,-,-,3,-,-,-,-,-,-,-,-,0.3
11,Brock Purdy,SF,ARI,QB,-,-,-,3,-,-,-,-,-,-,-,-,0.3
11,Sony Michel,LAC,KC,RB,-,-,-,1,-,-,-,-,-,-,-,-,0.1
11,Rondale Moore,ARI,SF,WR,-,-,-,-6,-,-,-,-,-,-,-,-,-0.6
11,Nyheim Hines,BUF,CLE,RB,-,-,-,-8,-,-,-,-,-,-,-,-,-0.8
11,Avery Williams,ATL,CHI,RB,-,-,-,-,-,-,-,-,-,-,-,1,-2
