Week,Player,Team,Against,Pos,Yds,TD,Int,Yds,TD,Rec,Yds,TD,TD,FumTD,2PT,Lost,Points
3,Russell Gage,TB,GB,WR,-,-,-,-,-,12,87,1,-,-,-,1,24.7
3,Zay Jones,JAX,LAC,WR,-,-,-,-,-,10,85,1,-,-,-,-,24.5
3,Chris Olave,NO,CAR,WR,-,-,-,-,-,9,147,-,-,-,-,-,23.7
3,Amari Cooper,CLE,PIT,WR,-,-,-,-,-,7,101,1,-,-,-,-,23.1
3,CeeDee Lamb,DAL,NYG,WR,-,-,-,-,-,8,87,1,-,-,-,-,22.7
3,Romeo Doubs,GB,TB,WR,-,-,-,-,-,8,73,1,-,-,-,-,21.3
3,Isaiah McKenzie,BUF,MIA,WR,-,-,-,6,-,7,76,1,-,-,-,-,21.2
3,DeVante Parker,NE,BAL,WR,-,-,-,-,-,5,156,-,-,-,-,-,20.6
3,Tyler Boyd,CIN,NYJ,WR,-,-,-,-,-,4,105,1,-,-,-,-,20.5
3,A.J. Brown,PHI,WAS,WR,-,-,-,-,-,5,85,1,-,-,-,-,19.5
3,Christian Kirk,JAX,LAC,WR,-,-,-,-,-,6,72,1,-,-,-,-,19.2
3,K.J. Osborn,MIN,DET,WR,-,-,-,-,-,5,73,1,-,-,-,-,18.3
3,Adam Thielen,MIN,DET,WR,-,-,-,-,-,6,61,1,-,-,-,-,18.1
3,Courtland Sutton,DEN,SF,WR,-,-,-,-,-,8,97,-,-,-,-,-,17.7
3,DK Metcalf,SEA,ATL,WR,-,-,-,-,-,5,64,1,-,-,-,-,17.4
3,Greg Dortch,ARI,LA,WR,-,-,-,-,-,9,80,-,-,-,-,-,17
3,Laviska Shenault Jr.,CAR,NO,WR,-,-,-,-,-,2,90,1,-,-,-,-,17
3,Tyler Lockett,SEA,ATL,WR,-,-,-,-,-,9,76,-,-,-,-,-,16.6
3,Diontae Johnson,PIT,CLE,WR,-,-,-,-,-,8,84,-,-,-,-,-,16.4
3,Cooper Kupp,LA,ARI,WR,-,-,-,20,1,4,44,-,-,-,-,-,16.4
3,Terry McLaurin,WAS,PHI,WR,-,-,-,-,-,6,102,-,-,-,-,-,16.2
3,Josh Palmer,LAC,JAX,WR,-,-,-,-,-,6,99,-,-,-,-,-,15.9
3,Josh Reynolds,DET,MIN,WR,-,-,-,-,-,6,96,-,-,-,-,-,15.6
3,Michael Pittman,IND,KC,WR,-,-,-,-,-,8,72,-,-,-,-,-,15.2
3,Jaylen Waddle,MIA,BUF,WR,-,-,-,9,-,4,102,-,-,-,-,-,15.1
3,Allen Lazard,GB,TB,WR,-,-,-,-,-,4,45,1,-,-,-,-,14.5
3,Tre'Quan Smith,NO,CAR,WR,-,-,-,-,-,4,105,-,-,-,-,-,14.5
3,Stefon Diggs,BUF,MIA,WR,-,-,-,-,-,7,74,-,-,-,-,-,14.4
3,Drake London,ATL,SEA,WR,-,-,-,-,-,3,54,1,-,-,-,-,14.4
3,Tee Higgins,CIN,NYJ,WR,-,-,-,-,-,5,93,-,-,-,-,-,14.3
3,Davante Adams,LV,TEN,WR,-,-,-,-4,-,5,36,1,-,-,-,-,14.2
3,JuJu Smith-Schuster,KC,IND,WR,-,-,-,-,-,5,89,-,-,-,-,-,13.9
3,Marvin Jones,JAX,LAC,WR,-,-,-,-,-,4,33,1,-,-,-,-,13.3
3,Amon-Ra St. Brown,DET,MIN,WR,-,-,-,-,-,6,73,-,-,-,-,-,13.3
3,Curtis Samuel,WAS,PHI,WR,-,-,-,13,-,7,48,-,-,-,-,-,13.1
3,Brandon Aiyuk,SF,DEN,WR,-,-,-,-,-,3,39,1,-,-,-,-,12.9
3,Deebo Samuel,SF,DEN,WR,-,-,-,6,-,5,73,-,-,-,-,-,12.9
3,Ja'Marr Chase,CIN,NYJ,WR,-,-,-,-2,-,6,29,1,-,-,-,1,12.7
3,Robert Woods,TEN,LV,WR,-,-,-,-,-,4,85,-,-,-,-,-,12.5
3,Garrett Wilson,NYJ,CIN,WR,-,-,-,-,-,6,60,-,-,-,-,-,12
3,Ben Skowronek,LA,ARI,WR,-,-,-,-,-,4,66,-,-,-,-,-,10.6
3,Noah Brown,DAL,NYG,WR,-,-,-,-,-,5,54,-,-,-,-,-,10.4
3,Devin Duvernay,BAL,NE,WR,-,-,-,-2,-,2,25,1,-,-,-,-,10.3
3,Sterling Shepard,NYG,DAL,WR,-,-,-,-,-,5,49,-,-,-,-,-,9.9
3,Michael Thomas,NO,CAR,WR,-,-,-,-,-,5,49,-,-,-,-,-,9.9
3,Kendrick Bourne,NE,BAL,WR,-,-,-,-,-,4,58,-,-,-,-,-,9.8
3,Chris Moore,HOU,CHI,WR,-,-,-,-,-,3,63,-,-,-,-,-,9.3
3,Alec Pierce,IND,KC,WR,-,-,-,-,-,3,61,-,-,-,-,-,9.1
3,Elijah Moore,NYJ,CIN,WR,-,-,-,-,-,4,49,-,-,-,-,-,8.9
3,Marquez Valdes-Scantling,KC,IND,WR,-,-,-,-,-,4,48,-,-,-,-,-,8.8
3,Mike Williams,LAC,JAX,WR,-,-,-,-,-,1,15,1,-,-,-,-,8.5
3,Jalen Guyton,LAC,JAX,WR,-,-,-,-,-,2,64,-,-,-,-,-,8.4
3,River Cracraft,MIA,BUF,WR,-,-,-,-,-,1,11,1,-,-,-,-,8.1
3,Richie James,NYG,DAL,WR,-,-,-,4,-,4,36,-,-,-,-,-,8
3,Randall Cobb,GB,TB,WR,-,-,-,-,-,2,57,-,-,-,-,-,7.7
3,D.J. Chark,DET,MIN,WR,-,-,-,-,-,3,46,-,-,-,-,-,7.6
3,Chase Claypool,PIT,CLE,WR,-,-,-,11,-,3,35,-,-,-,-,-,7.6
3,Marquez Callaway,NO,CAR,WR,-,-,-,-,-,1,4,1,-,-,-,-,7.4
3,Equanimeous St. Brown,CHI,HOU,WR,-,-,-,43,-,1,20,-,-,-,-,-,7.3
3,Nick Westbrook-Ikhine,TEN,LV,WR,-,-,-,-,-,3,40,-,-,-,-,-,7
3,George Pickens,PIT,CLE,WR,-,-,-,-,-,3,39,-,-,-,-,-,6.9
3,Olamide Zaccheaus,ATL,SEA,WR,-,-,-,-,-,2,49,-,-,-,-,-,6.9
3,Gabe Davis,BUF,MIA,WR,-,-,-,-,-,3,37,-,-,-,-,-,6.7
3,Nico Collins,HOU,CHI,WR,-,-,-,-,-,2,41,-,-,-,-,-,6.1
3,Rashod Bateman,BAL,NE,WR,-,-,-,-,-,2,59,-,-,-,-,1,5.9
3,Brandon Powell,LA,ARI,WR,-,-,-,-,-,3,27,-,-,-,-,-,5.7
3,DeAndre Carter,LAC,JAX,WR,-,-,-,-5,-,3,31,-,-,-,-,-,5.6
3,Breshad Perriman,TB,GB,WR,-,-,-,-,-,3,44,-,-,-,-,1,5.4
3,Tyreek Hill,MIA,BUF,WR,-,-,-,-,-,2,33,-,-,-,-,-,5.3
3,Marquise Goodwin,SEA,ATL,WR,-,-,-,-,-,2,31,-,-,-,-,-,5.1
3,Zach Pascal,PHI,WAS,WR,-,-,-,-,-,3,18,-,-,-,-,-,4.8
3,Corey Davis,NYJ,CIN,WR,-,-,-,-,-,2,27,-,-,-,-,-,4.7
3,Justin Jefferson,MIN,DET,WR,-,-,-,-,-,3,14,-,-,-,-,-,4.4
3,Darnell Mooney,CHI,HOU,WR,-,-,-,-,-,2,23,-,-,-,-,-,4.3
3,Allen Robinson,LA,ARI,WR,-,-,-,-,-,2,23,-,-,-,-,-,4.3
3,Cole Beasley,,,WR,-,-,-,-,-,3,12,-,-,-,-,-,4.2
3,Brandin Cooks,HOU,CHI,WR,-,-,-,-,-,2,22,-,-,-,-,-,4.2
3,Jarvis Landry,NO,CAR,WR,-,-,-,-,-,2,22,-,-,-,-,-,4.2
3,Shi Smith,CAR,NO,WR,-,-,-,-,-,2,22,-,-,-,-,-,4.2
3,Nelson Agholor,NE,BAL,WR,-,-,-,-,-,2,41,-,-,-,-,1,4.1
3,David Sills,NYG,DAL,WR,-,-,-,-,-,2,20,-,-,-,-,-,4
3,Kendall Hinton,DEN,SF,WR,-,-,-,-,-,1,27,-,-,-,-,-,3.7
3,Jerry Jeudy,DEN,SF,WR,-,-,-,-,-,2,17,-,-,-,-,-,3.7
3,Jaelon Darden,TB,GB,WR,-,-,-,-,-,1,25,-,-,-,-,-,3.5
3,Jake Kumerow,BUF,MIA,WR,-,-,-,-,-,2,14,-,-,-,-,-,3.4
3,Andre Baccellia,ARI,LA,WR,-,-,-,-,-,2,13,-,-,-,-,-,3.3
3,Treylon Burks,TEN,LV,WR,-,-,-,8,-,1,13,-,-,-,-,-,3.1
3,Parris Campbell,IND,KC,WR,-,-,-,-,-,2,10,-,-,-,-,-,3
3,Jahan Dotson,WAS,PHI,WR,-,-,-,-,-,2,10,-,-,-,-,-,3
3,Jamal Agnew,JAX,LAC,WR,-,-,-,-,-,1,17,-,-,-,-,-,2.7
3,Phillip Dorsett,HOU,CHI,WR,-,-,-,-,-,1,15,-,-,-,-,-,2.5
3,Penny Hart,SEA,ATL,WR,-,-,-,-,-,1,15,-,-,-,-,-,2.5
3,D.J. Moore,CAR,NO,WR,-,-,-,13,-,1,2,-,-,-,-,-,2.5
3,Robbie Anderson,CAR,NO,WR,-,-,-,-,-,1,14,-,-,-,-,-,2.4
3,Keelan Cole,LV,TEN,WR,-,-,-,-,-,1,12,-,-,-,-,-,2.2
3,Simi Fehoko,DAL,NYG,WR,-,-,-,-,-,1,12,-,-,-,-,-,2.2
3,Dax Milne,WAS,PHI,WR,-,-,-,-,-,1,12,-,-,-,-,-,2.2
3,Andy Isabella,,,WR,-,-,-,-,-,1,11,-,-,-,-,-,2.1
3,Ray-Ray McCloud,SF,DEN,WR,-,-,-,-,-,1,11,-,-,-,-,-,2.1
3,Byron Pringle,CHI,HOU,WR,-,-,-,-,-,1,11,-,-,-,-,-,2.1
3,Donovan Peoples-Jones,CLE,PIT,WR,-,-,-,-,-,1,10,-,-,-,-,-,2
3,Jamison Crowder,BUF,MIA,WR,-,-,-,-,-,1,9,-,-,-,-,-,1.9
3,Ashton Dulin,IND,KC,WR,-,-,-,-,-,1,7,-,-,-,-,-,1.7
3,David Bell,CLE,PIT,WR,-,-,-,-,-,1,6,-,-,-,-,-,1.6
3,Jauan Jennings,SF,DEN,WR,-,-,-,-,-,1,5,-,-,-,-,-,1.5
3,Trent Sherfield,MIA,BUF,WR,-,-,-,-,-,1,5,-,-,-,-,-,1.5
3,Scott Miller,TB,GB,WR,-,-,-,-,-,1,4,-,-,-,-,-,1.4
3,Kalif Raymond,DET,MIN,WR,-,-,-,-,-,1,4,-,-,-,-,-,1.4
3,Jalen Tolbert,DAL,NYG,WR,-,-,-,-,-,1,4,-,-,-,-,-,1.4
3,Mecole Hardman,KC,IND,WR,-,-,-,-,-,1,2,-,-,-,-,-,1.2
3,Jalen Reagor,MIN,DET,WR,-,-,-,-,-,1,2,-,-,-,-,-,1.2
3,Mark Andrews,BAL,NE,TE,-,-,-,-,-,8,89,2,-,-,-,-,28.9
3,David Njoku,CLE,PIT,TE,-,-,-,-,-,9,89,1,-,-,-,-,23.9
3,Travis Kelce,KC,IND,TE,-,-,-,1,-,4,58,1,-,-,1,-,17.9
3,Tyler Conklin,NYJ,CIN,TE,-,-,-,-,-,8,84,-,-,-,-,-,16.4
3,Jelani Woods,IND,KC,TE,-,-,-,-,-,2,13,2,-,-,-,-,15.3
3,Kyle Pitts,ATL,SEA,TE,-,-,-,-,-,5,87,-,-,-,-,-,13.7
3,Will Dissly,SEA,ATL,TE,-,-,-,-,-,3,34,1,-,-,-,-,12.4
3,Jordan Akins,HOU,CHI,TE,-,-,-,-,-,3,31,1,-,-,-,-,12.1
3,Dallas Goedert,PHI,WAS,TE,-,-,-,-,-,3,26,1,-,-,-,-,11.6
3,Geoff Swaim,TEN,LV,TE,-,-,-,-,-,3,19,1,-,-,-,-,10.9
3,T.J. Hockenson,DET,MIN,TE,-,-,-,-,-,3,18,1,-,-,-,-,10.8
3,Zach Ertz,ARI,LA,TE,-,-,-,-,-,6,45,-,-,-,-,-,10.5
3,Cameron Brate,TB,GB,TE,-,-,-,-,-,5,52,-,-,-,-,-,10.2
3,Tyler Higbee,LA,ARI,TE,-,-,-,-,-,4,61,-,-,-,-,-,10.1
3,Robert Tonyan,GB,TB,TE,-,-,-,-,-,6,37,-,-,-,-,-,9.7
3,Josh Oliver,BAL,NE,TE,-,-,-,-,-,2,8,1,-,-,-,-,8.8
3,Daniel Bellinger,NYG,DAL,TE,-,-,-,-,-,4,40,-,-,-,-,-,8
3,Foster Moreau,LV,TEN,TE,-,-,-,-,-,3,44,-,-,-,-,-,7.4
3,George Kittle,SF,DEN,TE,-,-,-,-,-,4,28,-,-,-,-,-,6.8
3,Noah Fant,SEA,ATL,TE,-,-,-,-,-,4,27,-,-,-,-,-,6.7
3,Dawson Knox,BUF,MIA,TE,-,-,-,-,-,4,25,-,-,-,-,-,6.5
3,Jonnu Smith,NE,BAL,TE,-,-,-,-,-,4,25,-,-,-,-,-,6.5
3,Colby Parkinson,SEA,ATL,TE,-,-,-,-,-,2,44,-,-,-,-,-,6.4
3,Pharaoh Brown,CLE,PIT,TE,-,-,-,-,-,3,31,-,-,-,-,-,6.1
3,Pat Freiermuth,PIT,CLE,TE,-,-,-,-,-,2,41,-,-,-,-,-,6.1
3,Cole Kmet,CHI,HOU,TE,-,-,-,-,-,2,40,-,-,-,-,-,6
3,Durham Smythe,MIA,BUF,TE,-,-,-,-,-,3,23,-,-,-,-,-,5.3
3,Irv Smith,MIN,DET,TE,-,-,-,-,-,2,32,-,-,-,-,-,5.2
3,Darren Waller,LV,TEN,TE,-,-,-,-,-,3,22,-,-,-,-,-,5.2
3,Grant Calcaterra,PHI,WAS,TE,-,-,-,-,-,1,40,-,-,-,-,-,5
3,Tyler Davis,GB,TB,TE,-,-,-,-,-,2,26,-,-,-,-,-,4.6
3,Gerald Everett,LAC,JAX,TE,-,-,-,-,-,2,25,-,-,-,-,-,4.5
3,Ben Ellefson,MIN,DET,TE,-,-,-,-,-,2,24,-,-,-,-,-,4.4
3,Johnny Mundt,MIN,DET,TE,-,-,-,-,-,2,23,-,-,-,-,-,4.3
3,Reggie Gilliam,BUF,MIA,TE,-,-,-,-,-,2,22,-,-,-,-,-,4.2
3,Quintin Morris,BUF,MIA,TE,-,-,-,-,-,2,22,-,-,-,-,-,4.2
3,Evan Engram,JAX,LAC,TE,-,-,-,-,-,1,9,-,-,-,1,-,3.9
3,Austin Hooper,TEN,LV,TE,-,-,-,-,-,2,19,-,-,-,-,-,3.9
3,Kendall Blanton,LA,ARI,TE,-,-,-,-,-,1,28,-,-,-,-,-,3.8
3,Noah Gray,KC,IND,TE,-,-,-,-,-,1,26,-,-,-,-,-,3.6
3,Jake Ferguson,DAL,NYG,TE,-,-,-,-,-,2,13,-,-,-,-,-,3.3
3,Ian Thomas,CAR,NO,TE,-,-,-,-,-,2,13,-,-,-,-,-,3.3
3,Anthony Firkser,ATL,SEA,TE,-,-,-,-,-,1,22,-,-,-,-,-,3.2
3,Kylen Granson,IND,KC,TE,-,-,-,-,-,2,7,-,-,-,-,-,2.7
3,Giovanni Ricci,CAR,NO,TE,-,-,-,-,-,1,15,-,-,-,-,-,2.5
3,Logan Thomas,WAS,PHI,TE,-,-,-,-,-,2,5,-,-,-,-,-,2.5
3,Albert Okwuegbunam,DEN,SF,TE,-,-,-,-,-,1,12,-,-,-,-,-,2.2
3,Kyle Rudolph,TB,GB,TE,-,-,-,-,-,1,12,-,-,-,-,-,2.2
3,Mo Alie-Cox,IND,KC,TE,-,-,-,-,-,1,9,-,-,-,-,-,1.9
3,Adam Trautman,NO,CAR,TE,-,-,-,-,-,1,9,-,-,-,-,-,1.9
3,Mitchell Wilcox,CIN,NYJ,TE,-,-,-,-,-,1,9,-,-,-,-,-,1.9
3,Hunter Henry,NE,BAL,TE,-,-,-,-,-,1,8,-,-,-,-,-,1.8
3,Isaiah Likely,BAL,NE,TE,-,-,-,-,-,1,8,-,-,-,-,-,1.8
3,Hayden Hurst,CIN,NYJ,TE,-,-,-,-,-,1,7,-,-,-,-,-,1.7
3,Tommy Tremble,CAR,NO,TE,-,-,-,-,-,1,7,-,-,-,-,-,1.7
3,Mike Gesicki,MIA,BUF,TE,-,-,-,-,-,1,6,-,-,-,-,-,1.6
3,Chris Myarick,NYG,DAL,TE,-,-,-,-,-,1,6,-,-,-,-,-,1.6
3,C.J. Uzomah,NYJ,CIN,TE,-,-,-,-,-,1,5,-,-,-,-,-,1.5
